"Nro documento","Fecha","Estado movto.","ZONAS","CLASE DE CLIENTE","Cant. pedida","","Cant. pendiente","Desc. sucursal factura","Referencia","Desc. detalle ext. 1","Fecha factura desde pedido","Desc. ciudad","Cliente factura","Precio unit.","",""
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","DIO 110                                           ","NEGRO BLA","09/04/2017","LETICIA","838000154","$3","941","176"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","CB 110 DLX                                        ","AZUL     ","09/04/2017","LETICIA","838000154","$3","521","8"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","CB 110 DLX                                        ","GRIS     ","09/04/2017","LETICIA","838000154","$3","696","639"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","*CB-110                                           ","GRIS MET ","09/04/2017","LETICIA","838000154","$3","696","639"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","*CB-110                                           ","ROJO SPOR","09/04/2017","LETICIA","838000154","$3","360","504"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","*CB-110                                           ","NEGRO    ","09/04/2017","LETICIA","838000154","$3","360","504"
"PVT-00096901","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CREDITOS PARRA Y CIA S.A.S","0","CREDITOS PARRA Y CIA S.A.S","CB 110 DLX                                        ","ROJO     ","09/04/2017","LETICIA","838000154","$3","360","504"
"PVT-00096926","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","ROSAS BAZANTE JORGE ANDRES","1","ROSAS BAZANTE JORGE ANDRES-TIMBIO","CB 160F DLX                                       ","ROJO SPOR","09/04/2017","LETICIA","838000154","$3","696","639"
"PVT-00096926","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","3","ROSAS BAZANTE JORGE ANDRES","3","ROSAS BAZANTE JORGE ANDRES-TIMBIO","DREAM  NEO                                        ","NEGRO AZU","","TIMBIO","10538625","$6","133","613"
"PVT-00096926","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","ROSAS BAZANTE JORGE ANDRES","2","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*CB-110                                           ","ROJO SPOR","","TIMBIO","10538625","$3","67","227"
"PVT-00096926","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","ROSAS BAZANTE JORGE ANDRES","2","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*CB-110                                           ","AZUL FIJI","","TIMBIO","10538625","$3","360","504"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*XR 150L                                          ","NEGRO BLA","","TIMBIO","10538625","$3","360","504"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*XR 150L                                          ","NEGRO    ","09/04/2017","TIMBIO","10538625","$5","789","916"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","9","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","CB 110 DLX                                        ","AZUL     ","09/04/2017","TIMBIO","10538625","$5","789","916"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","7","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","CB 110 DLX                                        ","GRIS     ","09/04/2017","TIMBIO","10538625","$3","696","639"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","CB 110 DLX                                        ","NEGRO    ","09/04/2017","TIMBIO","10538625","$3","696","639"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*CB-110                                           ","GRIS MET ","09/04/2017","TIMBIO","10538625","$3","696","639"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*CB-110                                           ","ROJO SPOR","09/04/2017","TIMBIO","10538625","$3","360","504"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","7","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*CB-110                                           ","NEGRO    ","09/04/2017","TIMBIO","10538625","$3","360","504"
"PVT-00097006","09/01/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","5","ROSAS BAZANTE JORGE ANDRES","0","ROSAS BAZANTE JORGE ANDRES-TIMBIO","*CB-110                                           ","AZUL FIJI","09/04/2017","TIMBIO","10538625","$3","360","504"
"PVT-00097103","09/04/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","0","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","*XR 150L                                          ","NEGRO ROJ","09/04/2017","TIMBIO","10538625","$3","360","504"
"PVT-00097103","09/04/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","0","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","*XR 150L                                          ","NEGRO    ","09/05/2017","SAMANIEGO","98370919","$5","789","916"
"PVT-00097103","09/04/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","0","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","CB 110 DLX                                        ","AZUL     ","09/05/2017","SAMANIEGO","98370919","$5","789","916"
"PVT-00097103","09/04/2017","Cumplido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","0","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","CB 110 DLX                                        ","NEGRO    ","09/05/2017","SAMANIEGO","98370919","$3","696","639"
"PVT-00096880","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","CB 110 DLX                                        ","AZUL     ","09/05/2017","SAMANIEGO","98370919","$3","696","639"
"PVT-00096880","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","CB 110 DLX                                        ","GRIS     ","","SAMANIEGO","98370919","$3","696","639"
"PVT-00096880","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","CB 110 DLX                                        ","ROJO     ","","SAMANIEGO","98370919","$3","696","639"
"PVT-00096880","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS EDUARDO AV SHUMAC","CB 110 DLX                                        ","NEGRO    ","","SAMANIEGO","98370919","$3","696","639"
"PVT-00096882","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS EDUARDO-TUMACO","DIO  110                                          ","ROJO     ","","SAMANIEGO","98370919","$3","696","639"
"PVT-00096882","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS EDUARDO-TUMACO","CB 110 DLX                                        ","AZUL     ","","TUMACO","98370919","$3","521","8"
"PVT-00096882","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","3","CARDENAS URBANO CARLOS EDUARDO","3","CARDENAS URBANO CARLOS EDUARDO-TUMACO","CB 110 DLX                                        ","GRIS     ","","TUMACO","98370919","$3","696","639"
"PVT-00096882","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS EDUARDO-TUMACO","CB 110 DLX                                        ","ROJO     ","","TUMACO","98370919","$3","696","639"
"PVT-00096882","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","3","CARDENAS URBANO CARLOS EDUARDO","3","CARDENAS URBANO CARLOS EDUARDO-TUMACO","CB 110 DLX                                        ","NEGRO    ","","TUMACO","98370919","$3","696","639"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS-BARBACOAS","*XR 150L                                          ","NEGRO ROJ","","TUMACO","98370919","$3","696","639"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS-BARBACOAS","WAVE 110S                                         ","ROJO     ","","BARBACOAS","98370919","$5","789","916"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS-BARBACOAS","DREAM  NEO                                        ","NEGRO ROJ","","BARBACOAS","98370919","$3","941","176"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS-BARBACOAS","DREAM  NEO                                        ","NEGRO AZU","","BARBACOAS","98370919","$3","67","227"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS-BARBACOAS","DREAM  NEO                                        ","ROJO ALFA","","BARBACOAS","98370919","$3","67","227"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS-BARBACOAS","CB 110 DLX                                        ","AZUL     ","","BARBACOAS","98370919","$3","67","227"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS-BARBACOAS","CB 110 DLX                                        ","GRIS     ","","BARBACOAS","98370919","$3","696","639"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","CARDENAS URBANO CARLOS EDUARDO","1","CARDENAS URBANO CARLOS-BARBACOAS","CB 110 DLX                                        ","ROJO     ","","BARBACOAS","98370919","$3","696","639"
"PVT-00096881","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","CARDENAS URBANO CARLOS EDUARDO","2","CARDENAS URBANO CARLOS-BARBACOAS","CB 110 DLX                                        ","NEGRO    ","","BARBACOAS","98370919","$3","696","639"
"PVT-00097154","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MACANA  MARTHA ROCIO","2","MACANA  MARTHA ROCIO","*XR 150L                                          ","NEGRO ROJ","","BARBACOAS","98370919","$3","696","639"
"PVT-00097154","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","MACANA  MARTHA ROCIO","2","MACANA  MARTHA ROCIO","*XR 150L                                          ","NEGRO    ","","BARBOSA","23780840","$5","789","916"
"PVT-00097052","09/04/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MACANA  MARTHA ROCIO","1","MACANA  MARTHA ROCIO","*XR 150L                                          ","NEGRO BLA","","BARBOSA","23780840","$5","789","916"
"PVT-00097052","09/04/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MACANA  MARTHA ROCIO","1","MACANA  MARTHA ROCIO","CB 190R INSTINTO R                                ","NEGRO ONI","","BARBOSA","23780840","$5","789","916"
"PVT-00097052","09/04/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MACANA  MARTHA ROCIO","1","MACANA  MARTHA ROCIO","*XR 150L                                          ","NEGRO ROJ","","BARBOSA","23780840","$7","730","252"
"PVT-00097153","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","AVILA VERA BLANCA STELLA","1","AVILA VERA BLANCA STELLA","CB 160F DLX                                       ","ROJO SPOR","","BARBOSA","23780840","$5","789","916"
"PVT-00097153","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","AVILA VERA BLANCA STELLA","1","AVILA VERA BLANCA STELLA","*XR 150L                                          ","NEGRO ROJ","","SAN GIL","37891797","$6","133","613"
"PVT-00097153","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","AVILA VERA BLANCA STELLA","1","AVILA VERA BLANCA STELLA","*XR 150L                                          ","NEGRO    ","","SAN GIL","37891797","$5","789","916"
"PVT-00096922","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","AVILA VERA BLANCA STELLA","1","AVILA VERA BLANCA STELLA","*XR 150L                                          ","NEGRO BLA","","SAN GIL","37891797","$5","789","916"
"PVT-00096922","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","AVILA VERA BLANCA STELLA","1","AVILA VERA BLANCA STELLA","DIO  110                                          ","ROJO     ","","SAN GIL","37891797","$5","789","916"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","CB 160F DLX                                       ","NARANJA N","","SAN GIL","37891797","$3","521","8"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","CB 160F DLX                                       ","NEGRO PER","","CALI","900215165","$6","133","613"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","*XR 150L                                          ","NEGRO BLA","","CALI","900215165","$6","133","613"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","*XR 150L                                          ","NEGRO    ","","CALI","900215165","$5","789","916"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","WAVE 110S                                         ","ROJO     ","","CALI","900215165","$5","789","916"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","WAVE 110S                                         ","NEGRO    ","","CALI","900215165","$3","941","176"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","WAVE 110S                                         ","BLANCO   ","","CALI","900215165","$3","941","176"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","GRUPO EMPRESARIAL DISTRITO SAS","2","GRUPO EMPRESARIAL DISTRITO SAS","DREAM  NEO                                        ","NEGRO AZU","","CALI","900215165","$3","941","176"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","GRUPO EMPRESARIAL DISTRITO SAS","2","GRUPO EMPRESARIAL DISTRITO SAS","CB 110 DLX                                        ","GRIS     ","","CALI","900215165","$3","67","227"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","CB 110 DLX                                        ","ROJO     ","","CALI","900215165","$3","696","639"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","6","GRUPO EMPRESARIAL DISTRITO SAS","6","GRUPO EMPRESARIAL DISTRITO SAS","CB 110 DLX                                        ","NEGRO    ","","CALI","900215165","$3","696","639"
"PVT-00096879","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","GRUPO EMPRESARIAL DISTRITO SAS","1","GRUPO EMPRESARIAL DISTRITO SAS","CB 110 DLX                                        ","AZUL     ","","CALI","900215165","$3","696","639"
"PVT-00097151","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","3","DISMOTOS HONDA S.A.S.","3","DISMOTOS HONDA S.A.S. CIMITARRA","*XR 150L                                          ","NEGRO ROJ","","CALI","900215165","$3","696","639"
"PVT-00097151","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","4","DISMOTOS HONDA S.A.S.","4","DISMOTOS HONDA S.A.S. CIMITARRA","*XR 150L                                          ","NEGRO    ","","CIMITARRA","900413902","$5","789","916"
"PVT-00097151","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","DISMOTOS HONDA S.A.S.","2","DISMOTOS HONDA S.A.S. CIMITARRA","CB 110 DLX                                        ","AZUL     ","","CIMITARRA","900413902","$5","789","916"
"PVT-00097151","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","3","DISMOTOS HONDA S.A.S.","3","DISMOTOS HONDA S.A.S. CIMITARRA","CB 110 DLX                                        ","ROJO     ","","CIMITARRA","900413902","$3","696","639"
"PVT-00097151","09/05/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","DISMOTOS HONDA S.A.S.","1","DISMOTOS HONDA S.A.S. CIMITARRA","CB 110 DLX                                        ","NEGRO    ","","CIMITARRA","900413902","$3","696","639"
"PVT-00096917","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","2","DISMOTOS HONDA S.A.S.","2","DISMOTOS HONDA S.A.S. CIMITARRA","*XR 150L                                          ","NEGRO BLA","","CIMITARRA","900413902","$3","696","639"
"PVT-00096917","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","DISMOTOS HONDA S.A.S.","1","DISMOTOS HONDA S.A.S. CIMITARRA","DREAM  NEO                                        ","ROJO ALFA","","CIMITARRA","900413902","$5","789","916"
"PVT-00096917","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","DISMOTOS HONDA S.A.S.","1","DISMOTOS HONDA S.A.S. CIMITARRA","DREAM  NEO                                        ","NEGRO ROJ","","CIMITARRA","900413902","$3","67","227"
"PVT-00096917","09/01/2017","Aprobado","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","DISMOTOS HONDA S.A.S.","1","DISMOTOS HONDA S.A.S. CIMITARRA","DREAM  NEO                                        ","NEGRO AZU","","CIMITARRA","900413902","$3","67","227"
"PVT-00096873","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTOS PRADERA S.A.S.","1","MOTOS PRADERA S.A.S.-PRADERA","CB 160F DLX                                       ","NEGRO PER","","CIMITARRA","900413902","$3","67","227"
"PVT-00096873","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTOS PRADERA S.A.S.","1","MOTOS PRADERA S.A.S.-PRADERA","WAVE 110S                                         ","BLANCO   ","","PRADERA","900439362","$6","133","613"
"PVT-00096873","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTOS PRADERA S.A.S.","1","MOTOS PRADERA S.A.S.-PRADERA","DREAM  NEO                                        ","NEGRO ROJ","","PRADERA","900439362","$3","941","176"
"PVT-00096873","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTOS PRADERA S.A.S.","1","MOTOS PRADERA S.A.S.-PRADERA","DREAM  NEO                                        ","NEGRO AZU","","PRADERA","900439362","$3","67","227"
"PVT-00096873","09/01/2017","Retenido","SURO - SUR OCCIDENTE","DIST - DISTRIBUIDORES","1","MOTOS PRADERA S.A.S.","1","MOTOS PRADERA S.A.S.-PRADERA","CB 110 DLX                                        ","NEGRO    ","","PRADERA","900439362","$3","67","227"
